,Country Name,country_code,Region,Indicator Name_x,1990_x,1991_x,1992_x,1993_x,1994_x,1995_x,1996_x,1997_x,1998_x,1999_x,2000_x,2001_x,2002_x,2003_x,2004_x,2005_x,2006_x,2007_x,2008_x,2009_x,2010_x,2011_x,2012_x,2013_x,2014_x,2015_x,2016_x,2017_x,2018_x,2019_x,2019.1,Country Code,Indicator Name_y,Indicator Code,1990_y,1991_y,1992_y,1993_y,1994_y,1995_y,1996_y,1997_y,1998_y,1999_y,2000_y,2001_y,2002_y,2003_y,2004_y,2005_y,2006_y,2007_y,2008_y,2009_y,2010_y,2011_y,2012_y,2013_y,2014_y,2015_y,2016_y,2017_y,2018_y,2019_y,2020,Unnamed: 65
45,Djibouti,DJI,Middle East & North Africa,CO2 emissions (metric tons per capita),0.457322495,0.477883077,0.487765222,0.485041326,0.465965255,0.507626292,0.466092544,0.499350844,0.573137487,0.557164348,0.515624107,0.518404025,0.535513237,0.539730051,0.518403997,0.548995985,0.54118412,0.583520389,0.575725689,0.567756274,0.618904659,0.562277492,0.575946626,0.633989062,0.445083888,0.503283386,0.452042086,0.444868114,0.417134646,0.431407701,0.431407701,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,7.06154324233921,7.69608557567065,6.65265037178067,5.40309984307834,8.40766266610518,7.77049725726383,0.499999999999986,
46,Dominica,DMA,Latin America & Caribbean,CO2 emissions (metric tons per capita),0.852006475,0.85255126,1.13401185,1.129656302,1.126062722,1.40637086,1.127824849,1.416591115,1.56733112,1.575299307,1.866475233,2.152976131,1.71821302,1.997089963,2.273146979,2.266931091,2.403914163,2.542480715,2.541332041,7.05736224,2.539610976,2.538357502,3.523409533,2.393725648,2.531966172,2.528977972,2.524296453,2.378953286,2.373439837,2.367424267,2.367424267,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.41798356699523,1.34776499973981,2.02942082563156,2.16141410328994,0.0344814846742167,3.03086260171609,3.10420226303275,2.18562770161429,3.77422683919843,0.354079012075843,2.3402193206939,-0.0638447296175713,-2.82799889265104,6.35313712169359,3.0506902946631,0.655862268923528,4.65945548635737,6.3529724394503,7.12105798575789,-1.16959064327486,0.672634400445048,-0.22355068823471,-1.05900024335187,-0.99994063117542,4.44794736481393,-2.69110892388451,2.55649491313986,-6.79942797028076,2.29808022998439,3.45933364941166,-16.7091602926228,
47,Denmark,DNK,Europe & Central Asia,CO2 emissions (metric tons per capita),10.13239021,12.18400644,11.02802546,11.4404039,12.13941892,11.46488125,13.93482212,12.0435399,11.25707668,10.6599291,9.850895645,10.12356724,10.01500952,10.98769807,9.941672844,9.262963492,10.69102319,9.779475634,9.125129139,8.678105357,8.673891232,7.73708669,6.835287325,7.116737849,6.347153074,5.929462754,6.166190299,5.746767737,5.718343553,5.107988509,5.107988509,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.4752442765041,1.39363399746793,1.95700671183856,0.0106876308268369,5.33246271155308,3.0275872672533,2.90009976874006,3.26089015774798,2.21815874223761,2.94802216063901,3.74686259540198,0.823152998014436,0.46634557149423,0.390058556485101,2.66821926741747,2.33664130821947,3.9130079783106,0.909238928302372,-0.512016744849106,-4.90654772965155,1.87099114718497,1.33677776690328,0.226499791802965,0.933340972371226,1.61939381103033,2.34259110757047,3.24595698524399,2.82173634129026,1.98953731496432,2.11466420842453,-2.06212495876164,
48,Dominican Republic,DOM,Latin America & Caribbean,CO2 emissions (metric tons per capita),1.101844805,1.131985212,1.29853669,1.261517476,1.44982103,1.514213851,1.600700939,1.793576202,2.023269548,2.132252896,2.20390761,2.207336335,2.393130244,2.116308325,1.925467548,2.054464358,2.209643748,2.209049927,2.175917533,2.052891491,2.133032567,2.130799267,2.183081632,2.118782053,2.110144291,2.294373257,2.364937465,2.240059982,2.381636338,2.535627952,2.535627952,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-5.45431239470214,0.944138889146018,11.2209327396002,7.36451304171301,2.60035426827731,5.68543073698642,5.97782511434266,8.88526906590393,6.71447771177176,5.94004913628554,4.6617622800146,2.45951636772918,4.49510340292099,-1.34570618506442,2.57013427930197,9.4282369467968,9.1743554058408,7.41595171481455,3.20950426157958,0.946155167790621,8.33965105962218,3.13342300326755,2.71736789670562,4.87520509332271,7.05046368965911,6.9270187716221,6.65920026269582,4.66670467732366,6.98252758458058,5.05216802016253,-6.72023937283404,
49,Algeria,DZA,Middle East & North Africa,CO2 emissions (metric tons per capita),2.443429976,2.516243273,2.472960779,2.613303742,2.609009067,2.658062574,2.600933527,2.502439231,2.472447856,2.531070515,2.578744484,2.50067461,2.586712195,2.733373662,2.737354064,2.841351373,2.966914681,3.007289846,3.102451083,3.174573294,3.173654529,3.294742583,3.609307651,3.644979345,3.795632251,3.933495912,3.820090337,3.825637988,3.920109085,3.977650459,3.977650459,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.800000579981685,-1.20000058558271,1.80000230318846,-2.10000075787545,-0.899996552472246,3.79999478984085,4.09999846994822,1.09999993930808,5.10000360904218,3.20000155165327,3.79999999969765,3.00000000021079,5.60000000000744,7.20000000046512,4.29999999976991,5.89999999966911,1.70000000049772,3.39999999955816,2.40000000008489,1.60000000037586,3.60000000003535,2.89999999946306,3.40000000029599,2.8,3.80000000016804,3.69999999958893,3.20000000006691,1.29999999991843,1.20000000049063,0.799999999582639,-5.48099193515836,
50,Ecuador,ECU,Latin America & Caribbean,CO2 emissions (metric tons per capita),1.507194213,1.50298745,1.572395858,1.546326858,1.677373454,1.826244052,2.050726602,2.087611577,2.005992729,1.73684381,1.738804994,1.877711066,1.838936694,1.844472234,1.925511132,2.041105738,2.143053343,2.14317376,2.1801436,2.335118311,2.481494711,2.433762684,2.396908547,2.52745943,2.620388632,2.56106243,2.414027127,2.29664472,2.349517438,2.261469817,2.261469817,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.67991405278418,4.29134239802096,2.114310675128,1.97321807875184,4.25825046821244,2.25254877423716,1.73174751447954,4.32786476432231,3.26652940374666,-4.73938579085588,1.0918015643576,4.01562989958492,4.09677665885357,2.72287733695474,8.21102091734038,5.29130826699402,4.40352643383186,2.1900639722454,6.35713059990832,0.566491592100093,3.52529866894027,7.86814091910996,5.641962066712,4.94651126690626,3.78886854920833,0.0988726083462694,-1.22638398463879,2.36838652633651,1.28929193290502,0.0121051028476558,-7.75012337710913,
51,"Egypt, Arab Rep.",EGY,Middle East & North Africa,CO2 emissions (metric tons per capita),1.563210403,1.556302956,1.54942798,1.547411237,1.438724008,1.503512728,1.55562046,1.634401164,1.676428486,1.726119823,1.665079192,1.806061187,1.810728443,1.826542965,1.948172596,2.147938562,2.22117664,2.34430544,2.38509982,2.436192983,2.42033575,2.434305307,2.487785551,2.419103472,2.423232509,2.44779056,2.448249515,2.511649632,2.518806451,2.484059911,2.484059911,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.66702915073418,1.12540459483199,4.47285918939831,2.90079079353305,3.97317218537407,4.64245877018411,4.98873056985471,5.49235474011323,5.57549746115957,6.05343878260187,6.37000383423162,3.53525196931786,2.39020402784614,3.19345473897896,4.0920716120453,4.47174446860463,6.84383819698924,7.08782742739524,7.15628356351688,4.67359980040543,5.14723485873294,1.76457194925801,2.22619979697886,2.18546605362178,2.91591187985725,4.37201907790138,4.34664345555458,4.18122099994775,5.31412103746398,5.55768388791593,3.5696694750486,
52,Spain,ESP,Europe & Central Asia,CO2 emissions (metric tons per capita),5.530352721,5.699785887,5.934211892,5.540472762,5.776362895,6.05602903,5.76863509,6.206095959,6.369906713,6.890852536,7.230107062,7.216328687,7.548593756,7.553396348,7.817921309,8.029202013,7.698212561,7.842252141,7.056387715,6.200856827,5.866642426,5.87043563,5.756946794,5.208274629,5.184067004,5.51794436,5.314294581,5.654254455,5.492571471,5.09135092,5.09135092,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.78139337826686,2.54600054810226,0.929215548666747,-1.03149186343941,2.38319539651248,2.75749399442464,2.66052445272342,3.70258028536841,4.39303735124493,4.49049131553554,5.24599468041613,3.93294884333099,2.73102223160264,2.98189483596207,3.12279524151424,3.65203267433178,4.10272711542463,3.60468797126931,0.887145182485298,-3.76323192690089,0.163010230841422,-0.81437345515107,-2.95944130173555,-1.43539425919327,1.38390794267029,3.83517266033846,3.03130132981933,2.97364119053731,2.28878567617447,2.08519142117105,-10.8228864939664,
53,Estonia,EST,Europe & Central Asia,CO2 emissions (metric tons per capita),22.4831663,20.20093332,15.53723817,12.2747181,12.18449875,11.31812278,12.15037645,11.98255135,11.71585305,10.9980694,10.68014331,11.07977365,10.83843826,12.35846893,12.49128506,12.71797866,11.86507343,14.90288476,13.76122746,11.27750545,14.26988866,13.68801133,12.7693736,14.65860673,13.64730803,11.81383402,12.15239497,12.68422805,11.58870366,7.672277909,7.672277909,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,4.94301012942864,13.0500123828245,4.33983715635404,-0.425026058795638,10.0876328252215,6.00367529972448,6.77136349344136,7.60026633561881,6.80400698962976,9.5244126408879,9.76558336997708,7.57914052046765,-5.13200095768519,-14.6290550324223,2.44426511799784,7.26308458128695,3.22820049358981,1.45842863615992,3.01136658651455,1.85302004629342,3.15556481438308,5.79204467466494,4.13381979831833,4.09634264397782,-2.95106931268964,
54,Ethiopia,ETH,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.048237691,0.04696636,0.029558418,0.036400784,0.040956131,0.045049857,0.048740284,0.050413985,0.051673614,0.049422619,0.053756289,0.064554538,0.065153465,0.069557428,0.071794656,0.066145963,0.068799271,0.073877268,0.078271761,0.076612691,0.073824767,0.083647726,0.091451262,0.105676114,0.125797367,0.127832027,0.144493245,0.148684311,0.157840173,0.163813429,0.163813429,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.72645178301019,-7.1374797004965,-8.67248014788842,13.1428339765154,3.18996458217961,6.12751141376545,12.4261737774646,3.13390685087593,-3.45813913371742,5.16214582105535,6.07321747957957,8.30130632052328,1.51472570631101,-2.16135972205798,13.5726031368695,11.8187659466494,10.834727065877,11.4561670000236,10.7885216853725,8.80255319782566,12.5505383459308,11.1782962271641,8.64781163337416,10.5822700482672,10.2574929610051,10.3924630202334,9.43348265784402,9.56418964295607,6.81614779681703,8.3640856990789,6.05661779202561,
55,Finland,FIN,Europe & Central Asia,CO2 emissions (metric tons per capita),10.94169357,10.99578359,10.36891768,10.55177326,11.77792413,10.98126587,12.20979777,11.79415293,11.11284025,10.93994472,10.64485611,11.77523242,12.1985969,13.75595751,12.94525129,10.57167065,12.72627915,12.30921631,10.6636072,10.14821304,11.65875348,10.22962444,9.126387978,9.22784648,8.451871908,7.814537356,8.316193077,7.810154155,8.082639791,7.372854761,7.372854761,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.670275844289762,-5.88632806942667,-3.29466006575714,-0.661998030419085,3.96305242370121,4.21686746987953,3.66717982978477,6.33379565418399,5.45718050065875,4.37957572274557,5.7733624584817,2.61001912392074,1.70714896198065,2.00378420285061,3.99209129032087,2.77985055556123,4.02740965802573,5.29933650739021,0.783995060876521,-8.0744474323113,3.18595865407703,2.54766483842627,-1.39754572817782,-0.901696316194844,-0.364908156882066,0.543659211765487,2.81145776663433,3.19240962968416,1.14194750876192,1.3437553730376,-2.87069059271343,
56,Fiji,FJI,East Asia & Pacific,CO2 emissions (metric tons per capita),0.947054181,0.924669363,0.967130979,0.927198985,0.91430721,0.915623372,0.981655786,0.946090502,0.912331219,0.930172566,0.998753408,1.277762147,1.079414216,1.28664166,1.797364878,1.570095596,1.66693039,1.50684357,1.147445607,1.136315747,1.349125821,1.285539092,1.19066194,1.305449843,1.488838858,1.588704993,1.742308032,1.880427571,1.844955795,1.831553275,1.831553275,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.80000271926605,-2.70000372919846,6.10000190987678,2.13003242138274,5.09999960852174,2.49999853846872,4.80000043020962,-2.1999993686925,1.30000045153811,8.79999871927239,-1.69999841605511,2.00000014675206,3.19999911373267,0.999999344757299,5.29999970460935,0.700000402432437,1.85248387199486,-0.850654310045826,1.03279422025967,-1.38603770763581,2.95467242212241,2.70514302901049,1.41131438177968,4.73421948956532,5.60314116065305,4.50201810843242,2.44475296721191,5.35363107429259,3.8126372191541,-0.445334699771735,-19.0487564856799,
57,France,FRA,Europe & Central Asia,CO2 emissions (metric tons per capita),6.117208209,6.500247467,6.263082143,5.911675954,5.805094459,5.915833662,6.157003248,5.988008873,6.332173623,6.197031415,6.125507901,6.1399245,6.003048171,6.052063904,6.024888047,6.025069386,5.840018106,5.667781492,5.561011371,5.312096451,5.348198409,5.128951791,5.154142128,5.12979914,4.616052854,4.677807228,4.70474678,4.749542598,4.575874163,4.468770089,4.468770089,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.92393508123074,1.04817584704435,1.59934267687127,-0.628666351905437,2.35834218111899,2.10669525325974,1.41299367250002,2.33629652937944,3.58865942535427,3.42137379882455,3.92366922704063,1.98372141863292,1.13553148214601,0.823160756684118,2.82975292869891,1.66321998030079,2.44932360111885,2.42473624337305,0.254945960124005,-2.87331382849631,1.94943762312663,2.19270063266654,0.313134751077172,0.576326674771792,0.956183052371557,1.1129123405747,1.09546440372048,2.29141999417021,1.86506607081999,1.84297181445896,-7.85525603703762,
58,Gabon,GAB,Sub-Saharan Africa,CO2 emissions (metric tons per capita),4.318093972,4.673160584,4.518374223,4.515575823,4.369819116,4.802060185,5.220388447,4.871501018,5.46125373,5.028947724,4.949693046,4.952273753,4.62621577,4.878987517,4.498488798,4.357987805,3.803812803,3.354690664,3.470443269,3.314371184,3.546479337,3.431022623,3.200590683,3.186448492,3.163816156,3.142183759,3.197399088,2.581348773,2.415920485,2.416484011,2.416484011,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.19223727652398,6.11250348301178,-3.09014565154393,3.94655500790242,3.71275484108966,4.97384776335103,3.62504902027987,5.73836739483843,3.47783358718901,-8.93262280230105,-1.88296639760897,2.13523342197423,-0.249033168543434,2.2473300115045,0.689543058464849,2.67620333310926,-2.80657835569052,6.00810802487668,-3.30843064878751,0.130331119816617,7.08988731455126,7.09175334258654,5.25107691750407,5.63869900338696,4.31496444107469,3.8788993950789,2.09144220829562,0.472642030911146,0.842950945596527,3.94494620364154,-1.32393655297315,
59,United Kingdom,GBR,Europe & Central Asia,CO2 emissions (metric tons per capita),9.812990193,9.93784978,9.688886854,9.379643108,9.248649611,9.079951871,9.377833976,8.988638193,8.993429855,8.908112348,9.014558285,9.222987414,8.940301425,9.104141448,9.053158584,8.955450044,8.908600278,8.650989769,8.337891639,7.490653988,7.686282334,7.043919991,7.343460282,7.075818333,6.43320778,6.159448333,5.804004752,5.555651514,5.427748177,5.220514488,5.220514488,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.733755503411388,-1.10312165472666,0.401082104494151,2.48983092993684,3.84600913129259,2.53167007680905,2.49161085496354,4.97529500766043,3.70777104641044,3.29520161975711,3.506217425817,2.73033565127537,2.17874436788954,3.32188172525618,2.28627817511111,2.95569174321572,2.69380036672888,2.36057586087708,-0.27878016061878,-4.11394933103749,2.07405095275128,1.2757084113606,1.43039602864351,2.18611335241982,2.86272867067392,2.36306951065066,1.72238590444775,1.74030944299099,1.25259061284513,1.37081472248765,-9.79024036173693,
60,Georgia,GEO,Europe & Central Asia,CO2 emissions (metric tons per capita),6.974177426,5.275129759,4.118190212,3.276251756,2.158775007,1.756223321,1.41594528,1.268990897,1.175886457,1.08727237,1.169940333,0.876849261,0.743996199,0.799648581,0.858087124,1.086491596,1.211231833,1.458489553,1.25764955,1.473356725,1.404919111,1.735685448,1.928196034,2.108848922,2.277240519,2.469615623,2.588862958,2.609975618,2.568059536,2.717624226,2.717624226,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-14.7882259000602,-21.1000007278933,-44.8999994565328,-29.3000019726578,-10.3999939717277,2.59999672433722,11.2000020075437,10.5190412217837,3.10490271777833,2.86925704427721,1.83834106614221,4.80545327255501,5.47383680119593,11.0587231936646,5.79449634569851,9.58957406160836,9.41977064759736,12.5789534308973,2.41857165904172,-3.65051363069394,6.24948776787187,7.3999998671419,6.3690083063386,3.62130535196276,4.43192482309078,3.02220738019703,2.90643878002064,4.84260322496586,4.84291988506627,4.98235047511106,-6.15967292756974,
61,Ghana,GHA,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.188854549,0.168339541,0.196763056,0.198053537,0.208916042,0.218054975,0.234216124,0.24010305,0.332295428,0.349769877,0.297735601,0.314320105,0.366979247,0.344091272,0.31402298,0.322718935,0.380266256,0.397144284,0.367512374,0.414133624,0.451580867,0.462822311,0.561999712,0.587425248,0.554280565,0.566623028,0.564217035,0.584105258,0.627538298,0.658823541,0.658823541,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.3288178832204,5.28182636929459,3.87941907243953,4.85000056899125,3.2999998087802,4.11241892868048,4.60246109029816,4.19635745801075,4.70039084358828,4.39999688631825,3.70000003991547,4.00000009859835,4.49999957793014,5.20000007397464,5.59999998938592,5.90000391619385,6.39991250176031,4.34681916414672,9.14979897526671,4.84448699844829,7.89971188935306,14.0471236303189,9.29278940459713,7.31252500733117,2.85624019893966,2.12075931001404,3.37346572466515,8.12889491584062,6.20007767184218,6.50777478757239,0.414443468055197,
62,Guinea,GIN,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.157423742,0.156084161,0.156342316,0.156585939,0.158167092,0.159567934,0.16479581,0.168361791,0.173010997,0.177535105,0.180809115,0.186525449,0.189842229,0.194216978,0.198303128,0.200887312,0.204138179,0.208023423,0.206391015,0.21275591,0.245286381,0.251428453,0.23281943,0.200131818,0.200879386,0.222181476,0.240236469,0.276776092,0.302071193,0.309288541,0.309288541,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.32406275371824,2.61342300463443,3.27094730060409,5.04414454179229,3.97009910595494,4.60767320207577,4.46157508525079,5.18160345862306,3.64412124246908,3.81200403459002,2.50306056156042,3.65834647070444,5.16460946559741,1.24860126019659,2.34011731256672,2.99727256153359,1.18961376681509,6.8174732277817,4.13300927269553,-1.12264148477379,4.81336286680174,5.6121081745943,5.91528888365198,3.94568380487065,3.69654184330277,3.82592166663164,10.8206214377027,10.3000004937687,6.35849192736859,5.6461755684381,6.98855997075241,
63,"Gambia, The",GMB,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.198829002,0.201476622,0.194651749,0.197952418,0.191917706,0.194935747,0.188988662,0.191583328,0.193841651,0.203583381,0.182134433,0.227929445,0.213635204,0.206907262,0.213828841,0.213765883,0.226209665,0.250023476,0.254545114,0.281564377,0.245371539,0.243487777,0.241467286,0.224065899,0.25691229,0.254091824,0.246610947,0.243913466,0.241218342,0.247050718,0.247050718,GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.55887936867596,3.10703922226696,3.37868879121812,3.01210137437499,0.154345959845131,0.881848240754678,2.22354563838627,4.89999910999681,3.49999870205306,6.39999905009302,5.50000021632955,5.80000024323377,-3.25000014970206,6.86999962173842,7.05000000064635,-2.35172936176019,-0.555580977246521,3.04324950829739,6.25590553394287,6.6657243078367,5.90833580968288,-8.13044422315659,5.24156924630741,2.872768790327,-1.40738249510954,4.0580738039996,1.94335965478776,4.8226112492757,7.23489033258579,6.05676574421921,0.0,
64,Guinea-Bissau,GNB,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.174311597,0.170422306,0.176409537,0.172509466,0.168800904,0.165312026,0.162040267,0.176599662,0.147266219,0.161409119,0.12486421,0.122238928,0.119573939,0.148056138,0.152265871,0.156141834,0.159700111,0.162942027,0.152045425,0.154994881,0.157624801,0.153551253,0.155765084,0.151675192,0.159533648,0.16117826,0.173919484,0.169570703,0.170730038,0.171792958,0.171792958,GNB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.09999998640174,5.10000002278481,1.09999997118952,2.09999999968258,3.20000002044955,4.40000000803329,11.5999999962809,6.5,-28.0999797293575,1.02553740859297,5.42698736686769,2.18890681470731,-0.985177524991386,0.568510176088452,2.76140199048032,4.26609893145407,2.30935799764794,3.26295545608291,3.20356730693297,3.36897495773184,4.61097090010318,8.08477973398716,-1.71268301181074,3.25590426517695,0.96456075098132,6.13408294113292,6.26280563780463,5.91917662586047,1.28373670309465,4.49999999151316,-2.39999999921721,
65,Equatorial Guinea,GNQ,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.143133868,0.161721082,2.01221189,2.075061009,2.149868816,2.214313321,2.306898985,3.075724333,3.527330545,5.552069994,3.662278531,5.382625518,7.032327616,7.29608142,8.647755711,11.10033354,11.94400452,10.39326453,11.36100912,10.76987412,10.54427516,10.12300595,9.522968776,8.528333301,7.048195802,5.622232353,5.480664895,4.595850574,4.912274137,3.945480032,3.945480032,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.75856408404935,-1.02223887758238,34.7453200290652,11.0332130375277,16.6688355418416,17.4862637323938,66.5799972215897,149.972963487965,23.7744823299607,25.6640154410418,18.2137799569674,63.3798754250602,19.4628340359251,13.9552503163825,37.9987268556423,16.7487006053541,7.70491760658767,15.2821139194857,17.7991091333811,1.34335628806095,-8.92417588851806,6.52392362989873,8.31287184445641,-4.13319850131583,0.415066301596866,-9.11004114881537,-8.81641723219757,-5.66750295706352,-6.23655098228059,-5.97893690507988,-4.89335647440198,
66,Greece,GRC,Europe & Central Asia,CO2 emissions (metric tons per capita),7.416057913,7.346951195,7.51798648,7.465286989,7.583999957,7.842151122,7.800128195,7.856482991,8.127412607,8.121394969,8.741595261,8.894202354,8.860741473,9.17087841,9.113529104,9.278882623,9.137630592,9.441123453,9.064040878,8.529742762,7.874949777,7.61375705,7.251237354,6.609996229,6.385178661,6.28506954,6.203617147,6.211250289,6.0580184,5.59618907,5.59618907,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,3.10000028782113,0.699999939547794,-1.60000021044921,2.00000035645193,2.09971959047894,2.86212900746345,4.48419922743038,3.89490480921349,3.07259635911153,3.9197707936313,4.13161197675139,3.9228718983654,5.79453164292978,5.06099242546495,0.599142172169721,5.65243337332222,3.27374685736707,-0.335172379595008,-4.30073388487777,-5.47903698916171,-10.1493145696649,-7.08235394216226,-2.74177207582173,0.698145275347287,-0.411901538182661,-0.489852888719341,1.28082483372279,1.55897765238106,1.85667511169028,-8.24773611483073,
67,Grenada,GRD,Latin America & Caribbean,CO2 emissions (metric tons per capita),1.141931733,1.244013187,1.749673223,1.526966224,1.610549097,1.695151866,1.881132244,1.969143521,2.156376503,2.147829228,2.042066571,2.227775518,2.315797548,2.403776814,2.20420528,2.388732825,2.477653381,2.662027145,2.749935914,7.656895482,2.730002651,2.903002289,3.81565719,2.958251607,2.295684114,2.463436318,2.539383122,2.615581576,2.871268408,2.946376075,2.946376075,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.01261190237577,1.38554581165656,-0.851148756391396,-1.95881558143746,1.69355604419043,2.12947514959858,4.43823471603358,5.01549460936745,11.7535029919192,6.89836243368677,4.88795213650562,-2.02390004072058,3.43732352954147,9.46397343076491,-0.647450316084857,13.2761883306272,-3.99532824427482,6.12345094741467,0.947542624907697,-6.61328134799545,-0.511262754149129,0.764976824032317,-1.15514373468322,2.35141877347161,7.34407652185287,6.44314373327768,3.73561413158529,4.44274028787592,4.14115283820682,1.98155412195675,-11.2307582271741,
68,Guatemala,GTM,Latin America & Caribbean,CO2 emissions (metric tons per capita),0.434248626,0.433481836,0.5060742,0.521928185,0.540970172,0.617296792,0.587456968,0.607135726,0.75048331,0.724953006,0.81278639,0.826344294,0.861904487,0.848950174,0.847650879,0.890464915,0.871846874,0.920826905,0.818091212,0.846417112,0.802261619,0.808455576,0.821948809,0.864132971,0.911388463,1.049628082,1.105025419,1.029997461,1.120698338,1.162970924,1.162970924,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.10256318046585,3.65824872374117,4.83833884591792,3.92713198206019,4.03374148220898,4.94854751170793,2.95777989176413,4.36408991511526,4.99352783003346,3.84706217826134,3.60886873487283,2.33257485274103,3.83928708556792,2.56037766801896,3.13791683609193,3.27602692588886,5.35139778711536,6.33771869016203,3.29352400028485,0.476898106596394,2.88417542800377,4.16390688293349,2.97470856847661,3.69481919881751,4.44397758285268,4.09217081621244,2.67780255532826,3.07985149125689,3.32209799734959,3.866856574905,-1.51932802919289,
69,Guyana,GUY,Latin America & Caribbean,CO2 emissions (metric tons per capita),1.574048911,1.531276319,1.442700736,1.445353057,1.857962092,2.009725495,2.076758574,2.269204129,2.321638466,2.321002673,2.22306145,2.200733757,2.175112689,2.174082262,2.239395333,1.983499455,1.782041634,2.156797884,2.142431558,2.179966238,2.348451477,2.433416853,2.647645978,2.607730233,2.698556721,2.710334223,3.215088122,3.186200564,3.324745367,3.640892855,3.640892855,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.06748466257655,6.0578661840794,7.75788577607526,8.17510549304023,8.53242316667276,5.03144655812085,7.95551754125103,6.18066561019938,-1.67910449189729,2.96015180311224,-1.36380390261873,2.2795216592191,1.13262696199476,-0.632225388266377,1.56335211034042,-1.95095759501714,5.12960934007924,7.19127292654926,1.60525886783651,3.87746061117976,3.77963177117167,5.33920623191726,5.38225998920552,3.65329808157458,1.68640011120611,0.687398060728412,3.80748343308505,3.73449465629774,4.44098072442904,5.35283078679163,43.4795146332261,
70,Honduras,HND,Latin America & Caribbean,CO2 emissions (metric tons per capita),0.494419916,0.480524631,0.520527766,0.537592948,0.585694388,0.677875849,0.663850804,0.668243103,0.752362587,0.742519313,0.758991925,0.859015935,0.878880862,0.947043924,1.038040468,0.934443841,1.043973254,1.093677158,1.076312315,0.990089255,0.983472529,1.038833066,1.06935877,1.064951336,1.056324782,1.089663658,1.021487509,0.98207493,1.048237401,1.048622992,1.048622992,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.79174894892149,-3.319308423028,6.07368787706019,6.49571820818859,0.21190349864257,6.18930455759235,1.87077629388163,4.59808306248539,3.59023303357911,-0.735651085447699,7.29128815869618,2.72319327321379,3.75433786119939,4.54703805165397,6.23230296069102,6.05059922215973,6.56724355177587,6.18832716678008,4.23160011009342,-2.43162787988011,3.73114034433009,3.83569066207505,4.12868774866939,2.79155975746801,3.0580805621437,3.84007997093951,3.89297219726413,4.84291391050387,3.84499476966735,2.65306625480355,-8.96476018404584,
71,Croatia,HRV,Europe & Central Asia,CO2 emissions (metric tons per capita),4.257574464,3.143512656,3.286844013,3.377920874,3.196458144,3.346298617,3.348623038,3.764123733,4.088580768,4.104066904,4.037327826,4.465488057,4.713895971,5.021612128,4.901733118,4.976630894,5.012573327,5.308317229,5.042108344,4.717571565,4.530399209,4.445615774,4.079616457,3.997002654,3.831644469,3.948992432,4.043744105,4.221085948,4.019234669,4.063707833,4.063707833,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,5.90533971044781,6.20334158309859,2.2907627879565,-0.948053454816005,2.86174684295204,2.95771008343127,5.67815670956782,5.63579851801137,4.15457685638678,4.30849337871648,4.99328763230982,5.06762513457255,1.89345290008815,-7.32353731934752,-1.31656297984225,-0.198369263496232,-2.3917742692408,-0.447092176997273,-0.34145251686769,2.43188857335539,3.49813499168994,3.43921735228665,2.80760970078776,2.85892596800696,-8.36737821725714,
